valid_start,valid_end,station_number,T_Celsius,MinT_Celsius,MaxT_Celsius,Precip_mm
9/11/2017 21:00,9/11/2017 22:00,70351,12.2,11.4,13.2,0
9/11/2017 22:00,9/11/2017 23:00,70351,11.4,8,12.2,0
9/11/2017 23:00,10/11/2017 0:00,70351,8.3,8,9.8,0
10/11/2017 0:00,10/11/2017 1:00,70351,9.5,7.4,9.8,0
10/11/2017 1:00,10/11/2017 2:00,70351,8.1,5.9,8.3,0
10/11/2017 2:00,10/11/2017 3:00,70351,7.6,6.2,8.8,0
10/11/2017 3:00,10/11/2017 4:00,70351,6.7,5.1,6.7,0
10/11/2017 4:00,10/11/2017 5:00,70351,6.4,4.5,7.6,0
10/11/2017 5:00,10/11/2017 6:00,70351,5.9,4.9,8.4,0
10/11/2017 6:00,10/11/2017 7:00,70351,8.4,8.3,12.6,0
10/11/2017 7:00,10/11/2017 8:00,70351,12.9,12.8,16.2,0
10/11/2017 8:00,10/11/2017 9:00,70351,16.2,16.1,19.1,0
10/11/2017 9:00,10/11/2017 10:00,70351,19.7,19.2,21,0
10/11/2017 10:00,10/11/2017 11:00,70351,20.9,20.8,22.9,0
10/11/2017 11:00,10/11/2017 12:00,70351,22.9,22.4,24.3,0
10/11/2017 12:00,10/11/2017 13:00,70351,24.1,23.1,25,0
10/11/2017 13:00,10/11/2017 14:00,70351,24.1,24.1,25.5,0
10/11/2017 14:00,10/11/2017 15:00,70351,25.5,24.2,25.6,0
10/11/2017 15:00,10/11/2017 16:00,70351,24.3,23.5,24.5,0
10/11/2017 16:00,10/11/2017 17:00,70351,23.7,21.4,23.8,0
10/11/2017 17:00,10/11/2017 18:00,70351,21.5,19.7,21.4,0
10/11/2017 18:00,10/11/2017 19:00,70351,19.6,16.3,19.7,0.2
10/11/2017 19:00,10/11/2017 20:00,70351,16.2,15.8,16.3,0
10/11/2017 20:00,10/11/2017 21:00,70351,15.9,15.5,15.9,0
10/11/2017 21:00,10/11/2017 22:00,70351,15.5,15,15.5,0
10/11/2017 22:00,10/11/2017 23:00,70351,15,14.5,15,0
10/11/2017 23:00,11/11/2017 0:00,70351,14.6,14.3,14.6,0
11/11/2017 0:00,11/11/2017 1:00,70351,14.3,13.4,14.3,0
11/11/2017 1:00,11/11/2017 2:00,70351,13.3,11.8,13.4,0
11/11/2017 2:00,11/11/2017 3:00,70351,12,11.5,12.1,0
11/11/2017 3:00,11/11/2017 4:00,70351,11.9,11.9,12.5,0
11/11/2017 4:00,11/11/2017 5:00,70351,12.3,12.1,12.3,0
11/11/2017 5:00,11/11/2017 6:00,70351,12.1,11.2,12.2,0
11/11/2017 6:00,11/11/2017 7:00,70351,12,12.5,15.1,0
11/11/2017 7:00,11/11/2017 8:00,70351,15,14.5,15.9,0
11/11/2017 8:00,11/11/2017 9:00,70351,15.5,15.3,17.8,0
11/11/2017 9:00,11/11/2017 10:00,70351,17.3,17.3,19,0.2
11/11/2017 10:00,11/11/2017 11:00,70351,19,18.8,21.2,0
11/11/2017 11:00,11/11/2017 12:00,70351,20.9,20.3,22.5,0
11/11/2017 12:00,11/11/2017 13:00,70351,21.8,21.8,23.9,0
11/11/2017 13:00,11/11/2017 14:00,70351,23.2,21.3,22.9,0
11/11/2017 14:00,11/11/2017 15:00,70351,20.5,16.2,20.7,0
11/11/2017 15:00,11/11/2017 16:00,70351,17.1,15.8,17.2,0
11/11/2017 16:00,11/11/2017 17:00,70351,16.3,16.3,18,0
11/11/2017 17:00,11/11/2017 18:00,70351,17.8,17.1,17.8,0
11/11/2017 18:00,11/11/2017 19:00,70351,17.1,15.9,17.1,0
11/11/2017 19:00,11/11/2017 20:00,70351,16.2,15.2,16.2,0
11/11/2017 20:00,11/11/2017 21:00,70351,15.2,13.6,15.2,0
11/11/2017 21:00,11/11/2017 22:00,70351,13.6,13.3,14.4,0
11/11/2017 22:00,11/11/2017 23:00,70351,14.1,14.1,14.7,0
11/11/2017 23:00,12/11/2017 0:00,70351,14.5,14,14.6,0
12/11/2017 0:00,12/11/2017 1:00,70351,14.6,14.5,14.8,0
12/11/2017 1:00,12/11/2017 2:00,70351,14.7,14.3,14.7,0
12/11/2017 2:00,12/11/2017 3:00,70351,14.3,14,14.3,0
12/11/2017 3:00,12/11/2017 4:00,70351,14.1,13.7,14.1,0
12/11/2017 4:00,12/11/2017 5:00,70351,13.7,13,13.7,0
12/11/2017 5:00,12/11/2017 6:00,70351,13.4,13.4,13.8,0
12/11/2017 6:00,12/11/2017 7:00,70351,13.8,13.8,14.8,0
12/11/2017 7:00,12/11/2017 8:00,70351,14.8,14.5,16.1,0
12/11/2017 8:00,12/11/2017 9:00,70351,15.5,15.3,17.7,0
12/11/2017 9:00,12/11/2017 10:00,70351,17,16.7,18,0
12/11/2017 10:00,12/11/2017 11:00,70351,17.8,17.7,19.8,0
12/11/2017 11:00,12/11/2017 12:00,70351,18.8,18.3,21.3,0
12/11/2017 12:00,12/11/2017 13:00,70351,20.7,20.4,22.6,0
12/11/2017 13:00,12/11/2017 14:00,70351,22.2,21,23,0
12/11/2017 14:00,12/11/2017 15:00,70351,22.1,21.7,23.5,0
12/11/2017 15:00,12/11/2017 16:00,70351,22.3,21.7,23,0
12/11/2017 16:00,12/11/2017 17:00,70351,22.1,18.9,22.1,0
12/11/2017 17:00,12/11/2017 18:00,70351,19,18.6,19,0
12/11/2017 18:00,12/11/2017 19:00,70351,18.8,18.1,19.1,0
12/11/2017 19:00,12/11/2017 20:00,70351,18.1,16.3,18.1,0
12/11/2017 20:00,12/11/2017 21:00,70351,16.3,14.7,16.3,0
12/11/2017 21:00,12/11/2017 22:00,70351,14.7,13.5,14.8,0
12/11/2017 22:00,12/11/2017 23:00,70351,13.7,12.7,13.7,0
12/11/2017 23:00,13/11/2017 0:00,70351,13.3,13.3,13.4,0
13/11/2017 0:00,13/11/2017 1:00,70351,13.3,12.4,13.3,0
13/11/2017 1:00,13/11/2017 2:00,70351,12.4,11.7,12.6,0
13/11/2017 2:00,13/11/2017 3:00,70351,11.9,11.6,12.1,0
13/11/2017 3:00,13/11/2017 4:00,70351,12,11.8,12.1,0
13/11/2017 4:00,13/11/2017 5:00,70351,12.1,12.1,12.5,0
13/11/2017 5:00,13/11/2017 6:00,70351,12.4,12.4,13,0
13/11/2017 6:00,13/11/2017 7:00,70351,13,12.9,14,0
13/11/2017 7:00,13/11/2017 8:00,70351,14,13.9,15.2,0
13/11/2017 8:00,13/11/2017 9:00,70351,14.6,14.6,17.1,0
13/11/2017 9:00,13/11/2017 10:00,70351,16.7,15.8,18.5,0
13/11/2017 10:00,13/11/2017 11:00,70351,17.8,17.1,20.1,0
13/11/2017 11:00,13/11/2017 12:00,70351,19.2,18.4,21.4,0
13/11/2017 12:00,13/11/2017 13:00,70351,20.3,20,21.1,0
13/11/2017 13:00,13/11/2017 14:00,70351,20,19.3,20.7,0
13/11/2017 14:00,13/11/2017 15:00,70351,20.1,19.6,21.4,0
13/11/2017 15:00,13/11/2017 16:00,70351,20.4,20.3,22.2,0
13/11/2017 16:00,13/11/2017 17:00,70351,22.1,20.3,22.8,0
13/11/2017 17:00,13/11/2017 18:00,70351,20.3,18.4,20.5,0
13/11/2017 18:00,13/11/2017 19:00,70351,18.4,16.7,18.5,0
13/11/2017 19:00,13/11/2017 20:00,70351,16.8,15.2,16.8,0
13/11/2017 20:00,13/11/2017 21:00,70351,15.3,13.5,15.4,0
13/11/2017 21:00,13/11/2017 22:00,70351,13.5,12.3,13.6,0
13/11/2017 22:00,13/11/2017 23:00,70351,12.4,11.4,12.7,0
13/11/2017 23:00,14/11/2017 0:00,70351,11.8,9.6,11.9,0
14/11/2017 0:00,14/11/2017 1:00,70351,10.3,7.7,10.3,0
14/11/2017 1:00,14/11/2017 2:00,70351,8.6,7.1,8.8,0
14/11/2017 2:00,14/11/2017 3:00,70351,7.8,7.6,8.8,0
14/11/2017 3:00,14/11/2017 4:00,70351,8.3,8.2,9.3,0
14/11/2017 4:00,14/11/2017 5:00,70351,9.2,9,10,0
14/11/2017 5:00,14/11/2017 6:00,70351,9.9,9.9,11.4,0
14/11/2017 6:00,14/11/2017 7:00,70351,11.3,11.3,13.2,0
14/11/2017 7:00,14/11/2017 8:00,70351,13.1,12.9,15.5,0
14/11/2017 8:00,14/11/2017 9:00,70351,14.3,14.3,16.8,0
14/11/2017 9:00,14/11/2017 10:00,70351,16.5,16,18.8,0
14/11/2017 10:00,14/11/2017 11:00,70351,18.3,18.2,20.8,0
14/11/2017 11:00,14/11/2017 12:00,70351,20.5,20,22.8,0
14/11/2017 12:00,14/11/2017 13:00,70351,22.7,22.3,24.1,0
14/11/2017 13:00,14/11/2017 14:00,70351,23.2,23.2,25.1,0
14/11/2017 14:00,14/11/2017 15:00,70351,24.8,23.6,25.7,0
14/11/2017 15:00,14/11/2017 16:00,70351,25,23.6,25.5,0
14/11/2017 16:00,14/11/2017 17:00,70351,24.7,23.1,25,0
14/11/2017 17:00,14/11/2017 18:00,70351,23.1,20.9,23.5,0
14/11/2017 18:00,14/11/2017 19:00,70351,20.9,18.7,20.9,0
14/11/2017 19:00,14/11/2017 20:00,70351,18.8,16.9,18.8,0
14/11/2017 20:00,14/11/2017 21:00,70351,16.9,15,16.9,0
14/11/2017 21:00,14/11/2017 22:00,70351,15.1,13.2,15.2,0
14/11/2017 22:00,14/11/2017 23:00,70351,13.4,12.1,13.9,0
14/11/2017 23:00,15/11/2017 0:00,70351,12.4,11.4,12.6,0
15/11/2017 0:00,15/11/2017 1:00,70351,12,11.9,13.4,0
15/11/2017 1:00,15/11/2017 2:00,70351,13.3,12.5,13.3,0
15/11/2017 2:00,15/11/2017 3:00,70351,12.5,11,12.5,0
15/11/2017 3:00,15/11/2017 4:00,70351,11.1,8.9,11.2,0
15/11/2017 4:00,15/11/2017 5:00,70351,8.9,8.2,9.8,0
15/11/2017 5:00,15/11/2017 6:00,70351,8.4,8.4,11.5,0
15/11/2017 6:00,15/11/2017 7:00,70351,11.4,11.4,15,0
15/11/2017 7:00,15/11/2017 8:00,70351,15,14.8,17.3,0
15/11/2017 8:00,15/11/2017 9:00,70351,17.1,17.1,19.8,0
15/11/2017 9:00,15/11/2017 10:00,70351,19.4,19.4,22.7,0
15/11/2017 10:00,15/11/2017 11:00,70351,21.9,21.9,24.7,0
15/11/2017 11:00,15/11/2017 12:00,70351,24.5,24.1,25.9,0
15/11/2017 12:00,15/11/2017 13:00,70351,25.6,25.4,27.7,0
15/11/2017 13:00,15/11/2017 14:00,70351,27.5,26.6,28.1,0
15/11/2017 14:00,15/11/2017 15:00,70351,26.8,26.5,28.2,0
15/11/2017 15:00,15/11/2017 16:00,70351,27.1,26.2,28.1,0
15/11/2017 16:00,15/11/2017 17:00,70351,27.2,25.4,27.4,0
15/11/2017 17:00,15/11/2017 18:00,70351,25.5,23.5,25.8,0
15/11/2017 18:00,15/11/2017 19:00,70351,23.5,21.2,24,0
15/11/2017 19:00,15/11/2017 20:00,70351,21.2,19.9,22.8,0
15/11/2017 20:00,15/11/2017 21:00,70351,21.5,19.8,21.7,0
15/11/2017 21:00,15/11/2017 22:00,70351,20,17.9,20,0
15/11/2017 22:00,15/11/2017 23:00,70351,18.2,16.7,18.6,0
15/11/2017 23:00,16/11/2017 0:00,70351,16.7,13.9,17,0
16/11/2017 0:00,16/11/2017 1:00,70351,14.8,13.8,15.1,0
16/11/2017 1:00,16/11/2017 2:00,70351,14.2,13.7,14.8,0
16/11/2017 2:00,16/11/2017 3:00,70351,13.8,13.5,13.9,0
16/11/2017 3:00,16/11/2017 4:00,70351,13.5,11.6,13.5,0
16/11/2017 4:00,16/11/2017 5:00,70351,11.6,11,12.1,0
16/11/2017 5:00,16/11/2017 6:00,70351,12.1,12.1,15,0
16/11/2017 6:00,16/11/2017 7:00,70351,14.9,15,18,0
16/11/2017 7:00,16/11/2017 8:00,70351,17.6,17.5,19,0
16/11/2017 8:00,16/11/2017 9:00,70351,18.9,18.9,20.1,0
16/11/2017 9:00,16/11/2017 10:00,70351,19.4,18.6,19.5,0
16/11/2017 10:00,16/11/2017 11:00,70351,18.6,18.1,18.7,0
16/11/2017 11:00,16/11/2017 12:00,70351,18.4,18.3,19.3,0
16/11/2017 12:00,16/11/2017 13:00,70351,18.8,17.7,18.9,0.2
16/11/2017 13:00,16/11/2017 14:00,70351,18.5,18.5,19.3,0.2
16/11/2017 14:00,16/11/2017 15:00,70351,18.5,17,18.6,1.2
16/11/2017 15:00,16/11/2017 16:00,70351,17.2,16.9,17.4,0.4
16/11/2017 16:00,16/11/2017 17:00,70351,17.2,16.8,17.3,0.4
16/11/2017 17:00,16/11/2017 18:00,70351,16.8,16.2,16.8,0
16/11/2017 18:00,16/11/2017 19:00,70351,16.2,15.2,16.2,0
16/11/2017 19:00,16/11/2017 20:00,70351,15.2,14.3,15.2,0
16/11/2017 20:00,16/11/2017 21:00,70351,15.1,14.9,15.3,0
16/11/2017 21:00,16/11/2017 22:00,70351,15.1,15.1,15.8,0
16/11/2017 22:00,16/11/2017 23:00,70351,15.7,15.4,15.8,0
16/11/2017 23:00,17/11/2017 0:00,70351,15.6,15.5,15.9,0
17/11/2017 0:00,17/11/2017 1:00,70351,15.9,15.9,16.4,0
17/11/2017 1:00,17/11/2017 2:00,70351,16.2,15.4,16.2,0
17/11/2017 2:00,17/11/2017 3:00,70351,15.5,15,15.8,0
17/11/2017 3:00,17/11/2017 4:00,70351,15.1,13.6,15.1,0
17/11/2017 4:00,17/11/2017 5:00,70351,13.9,13.4,14.6,0
17/11/2017 5:00,17/11/2017 6:00,70351,13.7,12.9,15.1,0
17/11/2017 6:00,17/11/2017 7:00,70351,15.1,15.1,16.6,0
17/11/2017 7:00,17/11/2017 8:00,70351,16.5,16.5,18.8,0
17/11/2017 8:00,17/11/2017 9:00,70351,18.8,18.2,19.8,0
17/11/2017 9:00,17/11/2017 10:00,70351,19.5,19.3,21.7,0.2
17/11/2017 10:00,17/11/2017 11:00,70351,20,19.9,22.2,0
17/11/2017 11:00,17/11/2017 12:00,70351,21.8,21.5,24.3,0
17/11/2017 12:00,17/11/2017 13:00,70351,22.8,22,24.2,0
17/11/2017 13:00,17/11/2017 14:00,70351,22,20.2,22.1,0.2
17/11/2017 14:00,17/11/2017 15:00,70351,20.2,16.7,20.4,0.4
17/11/2017 15:00,17/11/2017 16:00,70351,17.9,17.8,19.4,0
17/11/2017 16:00,17/11/2017 17:00,70351,18.9,18.6,19,0
17/11/2017 17:00,17/11/2017 18:00,70351,18.9,17.3,18.9,0.6
17/11/2017 18:00,17/11/2017 19:00,70351,17.6,16.7,17.8,0
17/11/2017 19:00,17/11/2017 20:00,70351,16.7,16.5,16.8,0
17/11/2017 20:00,17/11/2017 21:00,70351,16.7,16.3,16.7,0
17/11/2017 21:00,17/11/2017 22:00,70351,16.6,15.8,16.7,0.2
17/11/2017 22:00,17/11/2017 23:00,70351,15.8,15.2,16,0.2
17/11/2017 23:00,18/11/2017 0:00,70351,15.3,15.1,15.6,0
18/11/2017 0:00,18/11/2017 1:00,70351,15.1,15,15.5,0
18/11/2017 1:00,18/11/2017 2:00,70351,15.4,15.1,15.5,0
18/11/2017 2:00,18/11/2017 3:00,70351,15.3,14.7,15.4,0
18/11/2017 3:00,18/11/2017 4:00,70351,14.7,14.5,14.9,0
18/11/2017 4:00,18/11/2017 5:00,70351,14.8,14.7,15.1,0
18/11/2017 5:00,18/11/2017 6:00,70351,15,15,15.5,0
18/11/2017 6:00,18/11/2017 7:00,70351,15.5,15.4,15.7,0
18/11/2017 7:00,18/11/2017 8:00,70351,15.7,15.4,16.1,0
18/11/2017 8:00,18/11/2017 9:00,70351,16.1,15.8,16.8,0.4
18/11/2017 9:00,18/11/2017 10:00,70351,16.8,16.8,17.6,0
18/11/2017 10:00,18/11/2017 11:00,70351,17.2,17.2,18.5,0
18/11/2017 11:00,18/11/2017 12:00,70351,18.2,17.9,18.7,0
18/11/2017 12:00,18/11/2017 13:00,70351,18,17.8,18.9,0
18/11/2017 13:00,18/11/2017 14:00,70351,18.1,17.5,18.9,0
18/11/2017 14:00,18/11/2017 15:00,70351,18.1,17.9,18.8,0
18/11/2017 15:00,18/11/2017 16:00,70351,18.5,18.2,18.8,0
18/11/2017 16:00,18/11/2017 17:00,70351,18.2,18,18.8,0
18/11/2017 17:00,18/11/2017 18:00,70351,18.8,18,19,0
18/11/2017 18:00,18/11/2017 19:00,70351,18,16.2,18,0
18/11/2017 19:00,18/11/2017 20:00,70351,16.2,15.4,16.4,0
18/11/2017 20:00,18/11/2017 21:00,70351,15.4,14.6,15.5,0
18/11/2017 21:00,18/11/2017 22:00,70351,14.8,13.9,14.8,0
18/11/2017 22:00,18/11/2017 23:00,70351,14,13.7,14.5,0
18/11/2017 23:00,19/11/2017 0:00,70351,14.5,14.2,14.7,0
19/11/2017 0:00,19/11/2017 1:00,70351,14.3,13.9,14.3,0
19/11/2017 1:00,19/11/2017 2:00,70351,13.9,13.7,14.2,0
19/11/2017 2:00,19/11/2017 3:00,70351,14.1,13.7,14.2,0
19/11/2017 3:00,19/11/2017 4:00,70351,13.8,13.6,13.9,0
19/11/2017 4:00,19/11/2017 5:00,70351,13.7,12.5,13.7,0
19/11/2017 5:00,19/11/2017 6:00,70351,12.7,12.6,13.7,0
19/11/2017 6:00,19/11/2017 7:00,70351,13.7,13.7,15.7,0
19/11/2017 7:00,19/11/2017 8:00,70351,15.7,15.5,17.9,0
19/11/2017 8:00,19/11/2017 9:00,70351,17.7,17.5,19.6,0
19/11/2017 9:00,19/11/2017 10:00,70351,19.1,18.7,21.2,0
19/11/2017 10:00,19/11/2017 11:00,70351,20,19,22.3,0
19/11/2017 11:00,19/11/2017 12:00,70351,21.6,20.5,22.7,0
19/11/2017 12:00,19/11/2017 13:00,70351,21.4,21,23.5,0
19/11/2017 13:00,19/11/2017 14:00,70351,21.6,21.1,23.1,0
19/11/2017 14:00,19/11/2017 15:00,70351,22.2,21.7,24.4,0
19/11/2017 15:00,19/11/2017 16:00,70351,22.2,20.7,23.3,0
19/11/2017 16:00,19/11/2017 17:00,70351,21.9,20.6,22.8,0
19/11/2017 17:00,19/11/2017 18:00,70351,20.6,19.7,21.1,0
19/11/2017 18:00,19/11/2017 19:00,70351,20,17.4,20,0
19/11/2017 19:00,19/11/2017 20:00,70351,17.5,16.2,17.5,0
19/11/2017 20:00,19/11/2017 21:00,70351,16.3,15.2,16.4,0
19/11/2017 21:00,19/11/2017 22:00,70351,15.4,14.1,15.5,0
19/11/2017 22:00,19/11/2017 23:00,70351,14.3,12.7,14.4,0
19/11/2017 23:00,20/11/2017 0:00,70351,13.1,11.6,13.3,0
20/11/2017 0:00,20/11/2017 1:00,70351,11.8,8.7,11.8,0
20/11/2017 1:00,20/11/2017 2:00,70351,9.3,8.7,9.8,0
20/11/2017 2:00,20/11/2017 3:00,70351,9.5,9.4,10.7,0
20/11/2017 3:00,20/11/2017 4:00,70351,9.7,8.5,9.8,0
20/11/2017 4:00,20/11/2017 5:00,70351,9.4,8.6,9.5,0
20/11/2017 5:00,20/11/2017 6:00,70351,8.6,8.4,11.4,0
20/11/2017 6:00,20/11/2017 7:00,70351,11.4,11.4,14.2,0
20/11/2017 7:00,20/11/2017 8:00,70351,14.1,14,16.8,0
20/11/2017 8:00,20/11/2017 9:00,70351,16.8,16.6,18.6,0
20/11/2017 9:00,20/11/2017 10:00,70351,17.9,17.9,20,0
20/11/2017 10:00,20/11/2017 11:00,70351,20,19,21.7,0
20/11/2017 11:00,20/11/2017 12:00,70351,21.4,20.6,23,0
20/11/2017 12:00,20/11/2017 13:00,70351,22.5,22.1,24.3,0
20/11/2017 13:00,20/11/2017 14:00,70351,23.8,23.3,24.8,0
20/11/2017 14:00,20/11/2017 15:00,70351,24.2,23.7,25.4,0
20/11/2017 15:00,20/11/2017 16:00,70351,24.6,24,25.5,0
20/11/2017 16:00,20/11/2017 17:00,70351,25.1,23.9,25.1,0
20/11/2017 17:00,20/11/2017 18:00,70351,23.9,22.2,24.1,0
20/11/2017 18:00,20/11/2017 19:00,70351,22.2,18.4,22.3,0
20/11/2017 19:00,20/11/2017 20:00,70351,18.4,16.1,18.4,0
20/11/2017 20:00,20/11/2017 21:00,70351,16.2,14.6,16.3,0
20/11/2017 21:00,20/11/2017 22:00,70351,14.9,13.3,14.9,0
20/11/2017 22:00,20/11/2017 23:00,70351,13.4,9.5,13.8,0
20/11/2017 23:00,21/11/2017 0:00,70351,9.7,9.6,10.6,0
21/11/2017 0:00,21/11/2017 1:00,70351,10.6,10.6,13.5,0
21/11/2017 1:00,21/11/2017 2:00,70351,13.2,12.8,13.5,0
21/11/2017 2:00,21/11/2017 3:00,70351,12.9,12.1,13.2,0
21/11/2017 3:00,21/11/2017 4:00,70351,13,11.2,13,0
21/11/2017 4:00,21/11/2017 5:00,70351,11.2,7.4,11.2,0
21/11/2017 5:00,21/11/2017 6:00,70351,8.6,8.6,11.7,0
21/11/2017 6:00,21/11/2017 7:00,70351,11.7,11.7,14.2,0
21/11/2017 7:00,21/11/2017 8:00,70351,14.1,14,16.6,0
21/11/2017 8:00,21/11/2017 9:00,70351,15.9,15.8,18.9,0
21/11/2017 9:00,21/11/2017 10:00,70351,18.4,18.2,21,0
21/11/2017 10:00,21/11/2017 11:00,70351,20.4,20.2,22.9,0
21/11/2017 11:00,21/11/2017 12:00,70351,22.5,21.6,24.3,0
21/11/2017 12:00,21/11/2017 13:00,70351,23.4,23.2,24.9,0
21/11/2017 13:00,21/11/2017 14:00,70351,23.7,23.7,25.5,0
21/11/2017 14:00,21/11/2017 15:00,70351,24.8,24.2,26.1,0
21/11/2017 15:00,21/11/2017 16:00,70351,25.2,24.3,25.8,0
21/11/2017 16:00,21/11/2017 17:00,70351,25.3,24.2,25.4,0
21/11/2017 17:00,21/11/2017 18:00,70351,24.5,22.4,24.5,0
21/11/2017 18:00,21/11/2017 19:00,70351,22.4,18.7,22.4,0
21/11/2017 19:00,21/11/2017 20:00,70351,18.7,16.6,18.9,0
21/11/2017 20:00,21/11/2017 21:00,70351,16.6,15.1,16.6,0
21/11/2017 21:00,21/11/2017 22:00,70351,15.1,13.3,15.2,0
21/11/2017 22:00,21/11/2017 23:00,70351,13.5,12.4,13.5,0
21/11/2017 23:00,22/11/2017 0:00,70351,12.5,12.3,13.8,0
22/11/2017 0:00,22/11/2017 1:00,70351,13.7,13.3,13.8,0
22/11/2017 1:00,22/11/2017 2:00,70351,13.3,11.5,13.6,0
22/11/2017 2:00,22/11/2017 3:00,70351,11.6,9.8,11.6,0
22/11/2017 3:00,22/11/2017 4:00,70351,10.6,10,11.1,0
22/11/2017 4:00,22/11/2017 5:00,70351,10,9.2,10.9,0
22/11/2017 5:00,22/11/2017 6:00,70351,9.3,9.1,11.3,0
22/11/2017 6:00,22/11/2017 7:00,70351,11.2,11.2,13.3,0
22/11/2017 7:00,22/11/2017 8:00,70351,13.3,13.2,16.1,0
22/11/2017 8:00,22/11/2017 9:00,70351,16.1,15.2,18.2,0
22/11/2017 9:00,22/11/2017 10:00,70351,17.1,17.1,20.2,0
22/11/2017 10:00,22/11/2017 11:00,70351,19.6,19.3,22.2,0
22/11/2017 11:00,22/11/2017 12:00,70351,21.7,21.2,24.1,0
22/11/2017 12:00,22/11/2017 13:00,70351,23.2,22.9,25.1,0
22/11/2017 13:00,22/11/2017 14:00,70351,24.6,23.6,26.2,0
22/11/2017 14:00,22/11/2017 15:00,70351,25.4,24.7,26.3,0
22/11/2017 15:00,22/11/2017 16:00,70351,25.6,24.6,27.2,0
22/11/2017 16:00,22/11/2017 17:00,70351,25.9,25,26,0
22/11/2017 17:00,22/11/2017 18:00,70351,25.7,22.6,25.8,0
22/11/2017 18:00,22/11/2017 19:00,70351,22.6,19.6,22.7,0
22/11/2017 19:00,22/11/2017 20:00,70351,19.6,18.5,19.7,0
22/11/2017 20:00,22/11/2017 21:00,70351,18.5,16.9,18.5,0
22/11/2017 21:00,22/11/2017 22:00,70351,17,16.6,17.2,0
22/11/2017 22:00,22/11/2017 23:00,70351,16.8,16.4,16.8,0
22/11/2017 23:00,23/11/2017 0:00,70351,16.5,16.3,16.5,0
23/11/2017 0:00,23/11/2017 1:00,70351,16.3,15.9,16.3,0
23/11/2017 1:00,23/11/2017 2:00,70351,16,15.6,16,0
23/11/2017 2:00,23/11/2017 3:00,70351,15.6,15,15.6,0
23/11/2017 3:00,23/11/2017 4:00,70351,15.2,14.9,15.3,0
23/11/2017 4:00,23/11/2017 5:00,70351,14.9,12.3,14.9,0
23/11/2017 5:00,23/11/2017 6:00,70351,12.3,12.2,15.3,0
23/11/2017 6:00,23/11/2017 7:00,70351,15.2,15,16.6,0
23/11/2017 7:00,23/11/2017 8:00,70351,16.2,15.9,18.5,0
23/11/2017 8:00,23/11/2017 9:00,70351,18.1,17.9,20.5,0
23/11/2017 9:00,23/11/2017 10:00,70351,20.2,19.8,22.7,0
23/11/2017 10:00,23/11/2017 11:00,70351,22.6,22.1,25.5,0
23/11/2017 11:00,23/11/2017 12:00,70351,24.2,24.1,26.6,0
23/11/2017 12:00,23/11/2017 13:00,70351,25.5,25.1,27,0
23/11/2017 13:00,23/11/2017 14:00,70351,25.1,20.2,25.5,0
23/11/2017 14:00,23/11/2017 15:00,70351,21.1,19.7,22.2,0
23/11/2017 15:00,23/11/2017 16:00,70351,22.1,20.8,23,0
23/11/2017 16:00,23/11/2017 17:00,70351,21.8,21.9,23.3,0
23/11/2017 17:00,23/11/2017 18:00,70351,22,20.3,22.5,0
23/11/2017 18:00,23/11/2017 19:00,70351,20.4,17,20.4,0.8
23/11/2017 19:00,23/11/2017 20:00,70351,17,16.3,17.7,0
23/11/2017 20:00,23/11/2017 21:00,70351,16.8,14.9,17,0
23/11/2017 21:00,23/11/2017 22:00,70351,15.4,12.2,15.4,0
23/11/2017 22:00,23/11/2017 23:00,70351,13,12.8,13.7,0
23/11/2017 23:00,24/11/2017 0:00,70351,13.7,10.9,13.7,0
24/11/2017 0:00,24/11/2017 1:00,70351,11,10.2,12,0
24/11/2017 1:00,24/11/2017 2:00,70351,10.6,9.3,10.9,0
24/11/2017 2:00,24/11/2017 3:00,70351,10.7,10,11.6,0
24/11/2017 3:00,24/11/2017 4:00,70351,10.1,9.2,10.2,0
24/11/2017 4:00,24/11/2017 5:00,70351,9.6,8.9,9.9,0
24/11/2017 5:00,24/11/2017 6:00,70351,9.1,8.9,12.3,0
24/11/2017 6:00,24/11/2017 7:00,70351,12.3,12.3,13.7,0
24/11/2017 7:00,24/11/2017 8:00,70351,13.7,13.7,17.6,0
24/11/2017 8:00,24/11/2017 9:00,70351,17.5,17.5,21.2,0.2
24/11/2017 9:00,24/11/2017 10:00,70351,21.1,21.1,25.4,0
24/11/2017 10:00,24/11/2017 11:00,70351,25.1,24.7,27.3,0
24/11/2017 11:00,24/11/2017 12:00,70351,26.5,26.2,28.4,0
24/11/2017 12:00,24/11/2017 13:00,70351,27.9,27.3,29.7,0
24/11/2017 13:00,24/11/2017 14:00,70351,29,21.4,29.8,0.2
24/11/2017 14:00,24/11/2017 15:00,70351,22.2,21.7,26.1,0.4
24/11/2017 15:00,24/11/2017 16:00,70351,24.4,19.9,24.4,0.6
24/11/2017 16:00,24/11/2017 17:00,70351,20,19.5,20.9,0
24/11/2017 17:00,24/11/2017 18:00,70351,20.2,20.1,21.8,0
24/11/2017 18:00,24/11/2017 19:00,70351,21.7,19.2,22.2,0
24/11/2017 19:00,24/11/2017 20:00,70351,19.3,17.5,19.3,0
24/11/2017 20:00,24/11/2017 21:00,70351,18.6,16.9,18.9,0
24/11/2017 21:00,24/11/2017 22:00,70351,16.9,15.3,17.1,0
24/11/2017 22:00,24/11/2017 23:00,70351,15.3,14.3,15.4,0
